price,bedrooms,size,location,property_type,date_sold
85000000,5,450,Lavington,House,26/12/2024
44500000,5,365,Westlands,Apartment,25/08/2025
25000000,4,270,Kileleshwa,Apartment,22/12/2023
13600000,3,110,Lavington,Apartment,25/05/2024
10600000,2,85,Lavington,Apartment,08/01/2022
7600000,1,60,Lavington,Apartment,26/01/2021
75900000,4,445,Westlands,Apartment,23/08/2022
73400000,4,315,Westlands,Apartment,27/04/2024
73400000,4,315,Westlands,Apartment,12/04/2022
36000000,3,222,Westlands,Apartment,10/03/2024
12800000,1,88,Westlands,Apartment,17/09/2022
22400000,2,157,Westlands,Apartment,15/06/2021
19500000,3,150,Westlands,Apartment,12/11/2023
14175000,2,105,Westlands,Apartment,13/04/2023
8120000,1,58,Westlands,Apartment,30/05/2021
22500000,3,172,Westlands,Apartment,22/10/2022
22200000,3,170,Westlands,Apartment,20/12/2024
18200000,2,140,Westlands,Apartment,20/07/2022
16200000,2,126,Westlands,Apartment,03/07/2021
9900000,1,78,Westlands,Apartment,21/03/2024
28500000,3,186,Westlands,Apartment,26/08/2025
20500000,3,133,Westlands,Apartment,16/03/2023
22500000,2,157,Westlands,Apartment,27/11/2025
12800000,1,88,Westlands,Apartment,06/11/2023
11400000,1,78,Westlands,Apartment,08/01/2024
20300000,3,162,Westlands,Apartment,13/03/2021
16000000,2,131,Westlands,Apartment,11/09/2025
14000000,2,113,Westlands,Apartment,30/03/2021
13000000,2,106,Westlands,Apartment,09/06/2024
12500000,2,102,Westlands,Apartment,12/03/2022
11000000,2,91,Westlands,Apartment,28/04/2024
9300000,1,78,Westlands,Apartment,04/01/2022
8400000,1,71,Westlands,Apartment,10/04/2021
13050000,2,116,Westlands,Apartment,25/06/2023
11950000,2,104,Westlands,Apartment,23/09/2021
13050000,2,116,Westlands,Apartment,22/08/2022
7150000,1,61,Westlands,Apartment,18/09/2022
6950000,1,60,Westlands,Apartment,18/01/2025
18500000,2,146,Westlands,Apartment,26/01/2024
18200000,2,145,Westlands,Apartment,30/12/2022
14800000,2,115,Westlands,Apartment,09/04/2021
8700000,1,68,Westlands,Apartment,04/11/2021
85000000,6,358,Lavington,House,31/08/2021
6760000,1,52,Westlands,Apartment,26/02/2022
5600000,1,43,Westlands,Apartment,04/12/2022
36200000,4,346,Lavington,Apartment,01/09/2021
8700000,1,58,Westlands,Apartment,07/07/2021
8700000,1,58,Westlands,Apartment,12/11/2023
8700000,1,58,Westlands,Apartment,04/09/2021
8700000,1,58,Westlands,Apartment,17/07/2024
51000000,5,387,Westlands,Apartment,02/06/2022
4000000,1,40,Syokimau,Apartment,14/05/2024
22950000,3,861,Westlands,Apartment,20/07/2023
27100000,2,192,Westlands,Apartment,11/11/2021
24000000,3,182,Kilimani,Apartment,19/06/2024
22000000,3,173,Kilimani,Apartment,22/11/2024
24000000,3,182,Kilimani,Apartment,02/11/2025
22000000,3,173,Kilimani,Apartment,20/06/2024
8840000,1,68,Westlands,Apartment,19/02/2023
23000000,4,230,Kileleshwa,Apartment,21/02/2021
180000000,8,8,Nyari,House,30/03/2023
120000000,5,55,Runda,House,07/03/2021
8300000,1,69,Westlands,Apartment,17/08/2022
7800000,1,65,Westlands,Apartment,13/06/2023
10400000,2,111,Kileleshwa,Apartment,15/11/2022
24000000,3,182,Kilimani,Apartment,22/03/2024
10400000,2,111,Kileleshwa,Apartment,23/08/2021
10400000,2,111,Kileleshwa,Apartment,29/07/2021
10400000,2,111,Kileleshwa,Apartment,20/06/2022
31000000,4,201,Westlands,Apartment,27/05/2022
24610000,3,264,Westlands,Apartment,13/10/2025
31000000,4,172,Westlands,Apartment,13/03/2025
14000000,2,94,Westlands,Apartment,09/05/2024
11000000,2,100,Kilimani,Apartment,19/04/2024
4000000,1,40,Lavington,Apartment,24/11/2024
6976800,1,82,Westlands,Apartment,11/01/2022
8900000,2,90,Kilimani,Apartment,15/03/2025
6976800,1,82,Westlands,Apartment,05/08/2025
40000000,3,200,Riverside,Apartment,10/03/2022
80000000,4,350,Kileleshwa,House,25/01/2024
80000000,5,350,Runda,House,23/08/2022
12900000,3,125,Kilimani,Apartment,02/05/2025
10900000,2,112,Kilimani,Apartment,14/12/2023
9900000,2,100,Kilimani,Apartment,25/10/2025
8900000,2,90,Kilimani,Apartment,18/06/2021
6900000,1,65,Kilimani,Apartment,31/05/2024
6500000,1,60,Kilimani,Apartment,15/09/2024
5900000,1,55,Kilimani,Apartment,15/12/2024
40000000,4,307,Kitisuru,House,01/09/2022
12910000,2,85,Westlands,Apartment,25/08/2021
12910000,2,85,Westlands,Apartment,17/05/2024
5900000,1,55,Kilimani,Apartment,29/03/2025
9210000,2,99,Kileleshwa,Apartment,05/03/2024
7150000,2,73,Kileleshwa,Apartment,28/08/2024
5110000,1,48,Kileleshwa,Apartment,07/11/2021
4200000,1,40,Kileleshwa,Apartment,19/04/2024
12000000,2,117,Kileleshwa,Apartment,01/12/2023
18900000,2,120,Kileleshwa,Apartment,18/08/2025
11500000,2,109,Kileleshwa,Apartment,04/05/2021
11500000,2,112,Kileleshwa,Apartment,06/08/2023
8000000,1,76,Kileleshwa,Apartment,26/12/2023
7000000,1,66,Kileleshwa,Apartment,09/08/2022
6900000,1,64,Kileleshwa,Apartment,07/03/2022
18000000,4,196,Kileleshwa,Apartment,04/06/2024
11200000,3,120,Kileleshwa,Apartment,13/01/2021
9000000,2,97,Kileleshwa,Apartment,16/02/2022
8300000,2,90,Kileleshwa,Apartment,19/11/2023
8300000,2,90,Kileleshwa,Apartment,16/10/2021
7900000,2,85,Kileleshwa,Apartment,12/01/2022
6700000,1,72,Kileleshwa,Apartment,21/07/2021
5850000,1,63,Kileleshwa,Apartment,26/02/2021
4600000,1,48,Kileleshwa,Apartment,16/03/2022
3450000,1,35,Kileleshwa,Apartment,13/11/2023
17500000,3,190,Kileleshwa,Apartment,28/10/2025
16500000,3,185,Kileleshwa,Apartment,05/03/2023
15000000,3,165,Kileleshwa,Apartment,12/06/2025
14500000,3,160,Kileleshwa,Apartment,10/01/2022
12500000,2,145,Kileleshwa,Apartment,07/06/2022
42000000,4,425,Kileleshwa,Apartment,13/02/2024
11500000,2,130,Kileleshwa,Apartment,09/03/2021
11000000,2,130,Kileleshwa,Apartment,14/05/2024
9500000,2,95,Kileleshwa,Apartment,25/12/2021
9000000,2,90,Kileleshwa,Apartment,18/12/2021
20800000,4,238,Kileleshwa,Apartment,30/10/2025
22800000,4,260,Kileleshwa,Apartment,01/05/2025
40000000,4,406,Kileleshwa,Apartment,31/10/2025
42000000,4,425,Kileleshwa,Apartment,25/09/2023
19000000,3,203,Kileleshwa,Apartment,14/09/2025
19600000,3,225,Kileleshwa,Apartment,16/11/2024
13300000,2,163,Kileleshwa,Apartment,25/05/2021
12000000,2,144,Kileleshwa,Apartment,15/10/2021
11000000,2,125,Kileleshwa,Apartment,21/01/2021
7300000,1,78,Kileleshwa,Apartment,02/04/2022
6500000,1,60,Kileleshwa,Apartment,08/07/2021
7000000,2,70,Kilimani,Apartment,31/07/2022
13000000,4,130,Kilimani,Apartment,08/03/2021
8200000,1,75,Kilimani,Apartment,11/09/2022
17000000,4,170,Kilimani,Apartment,01/09/2021
17520000,2,146,Westlands,Apartment,01/03/2021
17400000,2,145,Westlands,Apartment,29/07/2022
14375000,2,115,Westlands,Apartment,04/04/2022
36300000,4,387,Westlands,Apartment,25/10/2022
23000000,3,150,Lavington,Apartment,15/03/2023
27000000,4,202,Westlands,Apartment,12/08/2023
8000000,1,58,Westlands,Apartment,17/11/2022
8000000,1,58,Westlands,Apartment,10/12/2022
5800000,1,57,Westlands,Apartment,05/04/2023
10800000,2,100,Kilimani,Apartment,11/01/2023
8200000,1,75,Kilimani,Apartment,01/08/2025
50000000,4,400,Kahawa sukari,House,01/03/2021
43000000,4,280,Runda,House,02/06/2024
13000000,2,98,Westlands,Apartment,05/11/2023
17700000,4,210,Syokimau,Apartment,29/01/2023
9600000,1,87,Westlands,Apartment,29/01/2024
12000000,3,112,Kilimani,Apartment,04/06/2025
9000000,2,88,Kilimani,Apartment,17/06/2022
7500000,2,75,Kilimani,Apartment,21/11/2021
5500000,1,55,Westlands,Apartment,27/03/2021
5500000,1,55,Westlands,Apartment,28/11/2021
33000000,3,244,Westlands,Apartment,22/03/2021
33000000,3,244,Westlands,Apartment,06/04/2025
8300000,1,69,Westlands,Apartment,31/05/2023
7800000,1,65,Westlands,Apartment,10/04/2024
4900000,1,49,Westlands,Apartment,14/04/2021
155000000,5,6,Lavington,House,02/09/2021
13000000,2,98,Westlands,Apartment,24/09/2024
22000000,4,230,Kileleshwa,Apartment,28/01/2022
30000000,3,302,Riverside,Apartment,12/11/2023
73400000,4,446,Westlands,Apartment,02/12/2024
25000000,4,500,Kikuyu,House,31/10/2025
31000000,4,275,Kileleshwa,Apartment,06/01/2025
15500000,3,183,Syokimau,Apartment,14/10/2023
4800000,1,50,Syokimau,Apartment,13/02/2024
11500000,2,110,Kilimani,Apartment,20/12/2025
11000000,3,110,Kileleshwa,Apartment,30/06/2021
28000000,4,272,Kileleshwa,Apartment,29/04/2024
28000000,4,272,Kileleshwa,Apartment,26/03/2025
12000000,3,130,Kiambu Road,Apartment,26/09/2021
24610000,3,155,Westlands,Apartment,28/03/2022
24610000,3,155,Westlands,Apartment,28/03/2025
31000000,4,155,Westlands,Apartment,13/05/2024
31000000,4,213,Westlands,Apartment,26/11/2022
20000000,3,2,Spring Valley,Apartment,11/08/2022
8000000,3,80,Syokimau,Apartment,12/10/2025
11000000,3,110,Kilimani,Apartment,19/09/2023
7000000,1,61,Lavington,Apartment,02/06/2023
20000000,4,260,Kileleshwa,Apartment,01/10/2022
20000000,4,260,Kileleshwa,Apartment,02/10/2023
15100000,3,188,Kileleshwa,Apartment,28/09/2022
45000000,3,217,Riverside,Apartment,28/04/2021
17200000,2.5,130,Westlands,Apartment,14/10/2022
100000000,4,651,Loresho,House,16/06/2021
11100000,2,100,Kilimani,Apartment,16/09/2025
150000000,5,546,Karen,House,25/02/2022
8300000,1,58,Westlands,Apartment,19/09/2025
110000000,5,600,Lavington,House,20/03/2024
150000000,6,600,Lavington,House,23/12/2021
6786000,1,43,Kiambu,Apartment,22/12/2025
45924450,3,251,Kiambu,Apartment,03/03/2022
11200000,3,120,Kileleshwa,Apartment,14/08/2023
90000000,1,53,Juja,Apartment,06/06/2023
13000000,2,112,Kilimani,Apartment,24/06/2023
150000000,6,600,Lavington,House,17/02/2023
8400000,1,80,Westlands,Apartment,26/09/2023
8400000,1,80,Westlands,Apartment,17/05/2021
14100000,2,87,Westlands,Apartment,28/11/2023
6000000,1,60,Kilimani,Apartment,17/09/2023
11900000,2,110,Kilimani,Apartment,22/08/2025
12500000,3,138,Parklands,Apartment,16/09/2024
26500000,3,227,Westlands,Apartment,31/03/2024
6800000,1,65,Kilimani,Apartment,02/06/2022
150000000,6,600,Lavington,House,22/09/2023
150000000,6,600,Lavington,House,29/05/2024
9000000,2,86,Lavington,Apartment,01/08/2022
11000000,2,109,Kileleshwa,Apartment,27/08/2023
150000000,6,600,Lavington,House,28/01/2025
9500000,2,100,Karen,Apartment,27/03/2022
85000000,4,350,Westlands,House,22/12/2022
8100000,2,90,Kileleshwa,Apartment,10/11/2022
5280000,1,48,Kileleshwa,Apartment,01/09/2024
5500000,1,50,Kileleshwa,Apartment,16/07/2023
5775000,1,55,Kileleshwa,Apartment,29/09/2023
6300000,1,60,Kileleshwa,Apartment,21/10/2021
11000000,3,110,Lavington,Apartment,22/10/2024
22000000,5,200,Kikuyu,House,13/10/2024
7000000,2,70,Kileleshwa,Apartment,23/07/2025
13500000,4,176,Syokimau,Apartment,07/07/2021
85000000,5,456,Lavington,House,21/10/2022
7700000,2,69,Westlands,Apartment,15/12/2024
7700000,1,69,Westlands,Apartment,16/09/2024
400000000,5,400,Muthaiga,House,08/06/2024
4000000,1,40,Kilimani,Apartment,29/01/2022
104900000,5,400,Muthaiga,House,29/07/2025
115000000,5,753,Kyuna,House,16/03/2022
22000000,5,200,Kikuyu,House,10/06/2025
9700000,3,143,Syokimau,Apartment,07/08/2021
9700000,3,143,Syokimau,Apartment,09/01/2025
9700000,3,143,Syokimau,Apartment,25/03/2025
15340000,2,118,Westlands,Apartment,22/11/2023
17340000,2,118,Westlands,Apartment,05/05/2024
15340000,2,118,Westlands,Apartment,29/12/2025
17340000,2,118,Westlands,Apartment,15/07/2021
30000000,4,400,Lavington,House,23/04/2025
100000000,5,300,Lavington,House,28/04/2024
8800000,1,63,Riverside,Apartment,23/03/2023
8700000,1,63,Riverside,Apartment,10/02/2023
9000000,2,86,Lavington,Apartment,16/02/2022
3450000,1,35,Kileleshwa,Apartment,18/01/2024
23600000,4,260,Kileleshwa,Apartment,16/02/2025
23000000,4,251,Kileleshwa,Apartment,12/09/2023
21000000,3,236,Kileleshwa,Apartment,17/11/2024
20500000,3,226,Kileleshwa,Apartment,17/08/2021
20000000,3,212,Kileleshwa,Apartment,05/08/2025
20500000,3,208,Kileleshwa,Apartment,14/09/2021
18000000,3,180,Kileleshwa,Apartment,12/09/2022
23600000,4,260,Kileleshwa,Apartment,11/11/2025
15000000,2,166,Kileleshwa,Apartment,07/08/2022
10000000,2,96,Kileleshwa,Apartment,16/01/2023
9000000,1,90,Kileleshwa,Apartment,28/01/2022
8000000,1,78,Kileleshwa,Apartment,23/03/2024
19030000,2,131,Westlands,Apartment,21/06/2022
17030000,2,131,Westlands,Apartment,16/11/2021
19030000,2,131,Westlands,Apartment,05/07/2023
25000000,3,582,Nyali,Apartment,27/02/2021
25000000,3,582,Nyali,Apartment,05/03/2024
10206800,2,120,Westlands,Apartment,22/08/2024
7000000,2,70,Lavington,Apartment,27/09/2025
22000000,3,194,Upper Hill,Apartment,10/12/2021
19800000,3,174,Upper Hill,Apartment,16/10/2025
15500000,3,131,Kilimani,Apartment,26/06/2021
4800000,1,50,Syokimau,Apartment,18/06/2025
19638400,4,230,Westlands,Apartment,06/09/2023
19638400,4,230,Westlands,Apartment,08/03/2023
12300000,2,107,Westlands,Apartment,28/06/2023
18330000,2,141,Westlands,Apartment,18/11/2025
18330000,2,141,Westlands,Apartment,06/05/2022
5800000,1,58,Kileleshwa,Apartment,27/07/2023
5800000,1,58,Kileleshwa,Apartment,20/03/2025
3100000,1,55,Dagoretti,Apartment,25/03/2025
26390000,3,203,Westlands,Apartment,22/07/2023
125000000,5,600,Kitisuru,House,06/03/2022
12300000,2,107,Westlands,Apartment,25/04/2022
12870000,2,111,Westlands,Apartment,06/12/2024
8000000,1,69,Westlands,Apartment,12/05/2023
13000000,2,101,Westlands,Apartment,23/12/2025
7800000,1,63,Westlands,Apartment,23/12/2025
7500000,1,54,Westlands,Apartment,08/03/2022
5800000,1,42,Westlands,Apartment,17/04/2022
52500000,5,359,Kilimani,Apartment,09/12/2023
42500000,4,276,Kilimani,Apartment,12/12/2023
32500000,3,205,Kilimani,Apartment,18/02/2021
8840000,1,68,Westlands,Apartment,03/09/2021
113400000,4,720,Loresho,House,31/10/2022
22000000,3,180,Kilimani,Apartment,26/04/2025
13500000,2,130,Kilimani,Apartment,02/11/2023
12800000,2,113,Upper Hill,Apartment,29/10/2023
5800000,1,42,Westlands,Apartment,30/06/2021
11600000,2,110,Kilimani,Apartment,09/05/2024
9700000,2,110,Kilimani,Apartment,14/06/2025
10206800,2,120,Westlands,Apartment,11/04/2025
7500000,2,109,Syokimau,Apartment,01/06/2024
7500000,2,109,Syokimau,Apartment,30/04/2022
7500000,2,109,Syokimau,Apartment,01/07/2022
7500000,2,109,Syokimau,Apartment,14/06/2022
7500000,2,109,Syokimau,Apartment,17/01/2025
7500000,2,109,Syokimau,Apartment,25/10/2022
17000000,3,200,Ongata Rongai,House,17/06/2022
14000000,2,94,Westlands,Apartment,16/05/2021
31000000,4,172,Westlands,Apartment,05/08/2024
24610000,3,264,Westlands,Apartment,22/04/2024
25000000,4,160,Lavington,Apartment,20/05/2022
17054400,3,200,Westlands,Apartment,20/07/2024
17054400,3,200,Westlands,Apartment,05/06/2022
12910000,2,85,Westlands,Apartment,24/05/2021
11200000,3,145,Syokimau,Apartment,21/04/2024
12910000,2,85,Westlands,Apartment,16/08/2024
7900000,2,85,Kileleshwa,Apartment,11/10/2025
12800000,3,166,Syokimau,Apartment,20/10/2021
11200000,3,145,Syokimau,Apartment,10/03/2022
11200000,3,145,Syokimau,Apartment,30/10/2022
10500000,3,136,Syokimau,Apartment,25/05/2022
10500000,3,136,Syokimau,Apartment,24/06/2023
7400000,2,95,Syokimau,Apartment,29/10/2025
4400000,1,56,Syokimau,Apartment,06/09/2024
12800000,3,166,Syokimau,Apartment,03/06/2025
11200000,3,145,Syokimau,Apartment,10/06/2024
10500000,3,136,Syokimau,Apartment,20/02/2024
7400000,2,95,Syokimau,Apartment,22/03/2024
17520000,2,146,Westlands,Apartment,01/11/2025
4400000,1,56,Syokimau,Apartment,07/04/2024
12300000,2,107,Westlands,Apartment,06/10/2025
17520000,2,146,Westlands,Apartment,15/01/2025
17400000,2,145,Westlands,Apartment,19/03/2025
14375000,2,115,Westlands,Apartment,14/02/2022
21700000,3,173,Kilimani,Apartment,24/08/2021
11500000,3,120,Kileleshwa,Apartment,14/05/2021
62500000,5,446,Kilimani,Apartment,22/10/2024
18900000,2,130,Westlands,Apartment,21/12/2025
15900000,2,115,Westlands,Apartment,15/12/2021
14200000,2,99,Westlands,Apartment,11/06/2022
12500000,1,90,Westlands,Apartment,11/03/2022
8300000,1,55,Westlands,Apartment,22/10/2021
6800000,1,48,Westlands,Apartment,03/10/2021
10600000,2,115,Kileleshwa,Apartment,28/06/2024
25000000,4,270,Kileleshwa,Apartment,06/08/2024
75000000,4,388,Lower Kabete,Apartment,22/09/2024
10600000,2,110,Lavington,Apartment,15/12/2021
10300000,3,141,Syokimau,Apartment,28/03/2025
10300000,3,141,Syokimau,Apartment,30/06/2022
25020000,3,182,Kilimani,Apartment,29/10/2023
24270000,3,173,Kilimani,Apartment,28/01/2022
24270000,3,173,Kilimani,Apartment,10/01/2021
24270000,3,173,Kilimani,Apartment,05/06/2023
12300000,3,117,Kilimani,Apartment,13/02/2024
8300000,1,79,Kilimani,Apartment,19/01/2023
9200000,2,88,Kilimani,Apartment,26/10/2024
7900000,2,75,Kilimani,Apartment,31/01/2021
8300000,1,79,Kilimani,Apartment,29/09/2022
4000000,1,40,Lavington,Apartment,30/03/2025
34500000,5,302,Kilimani,Apartment,11/06/2022
26000000,4,228,Kileleshwa,Apartment,13/04/2025
16500000,3,168,Kilimani,Apartment,18/02/2022
55000000,4,316,Westlands,Apartment,02/04/2024
16500000,3,168,Kilimani,Apartment,21/11/2021
55000000,4,316,Westlands,Apartment,27/04/2023
11500000,3,150,Syokimau,Apartment,21/05/2022
31000000,4,213,Westlands,Apartment,14/04/2021
31000000,4,213,Westlands,Apartment,20/06/2022
24610000,3,155,Westlands,Apartment,02/03/2021
24610000,3,155,Westlands,Apartment,25/08/2022
18000000,4,196,Kileleshwa,Apartment,27/06/2024
18000000,2,165,Kileleshwa,Apartment,24/04/2022
10400000,2,111,Kileleshwa,Apartment,08/02/2025
5800000,1,58,Kileleshwa,Apartment,10/11/2021
4500000,1,45,Westlands,Apartment,08/08/2025
12000000,3,120,Westlands,Apartment,20/03/2023
24610000,3,155,Westlands,Apartment,11/04/2021
12000000,3,120,Westlands,Apartment,01/07/2025
16000000,2,125,Kilimani,Apartment,06/12/2021
12300000,2,105,Kilimani,Apartment,01/02/2024
12300000,2,105,Kilimani,Apartment,15/07/2024
12300000,2,105,Kilimani,Apartment,18/05/2024
12300000,2,105,Kilimani,Apartment,28/11/2023
12300000,2,105,Kilimani,Apartment,26/04/2022
8700000,1,75,Kilimani,Apartment,03/05/2024
8700000,1,75,Kilimani,Apartment,09/01/2023
8700000,1,75,Kilimani,Apartment,07/12/2024
8700000,1,75,Kilimani,Apartment,22/01/2024
8700000,1,75,Kilimani,Apartment,06/03/2025
8700000,1,75,Kilimani,Apartment,16/07/2024
8700000,1,75,Kilimani,Apartment,03/03/2024
90000000,4,200,Karen,House,17/07/2025
10100000,1,66,Parklands,Apartment,16/03/2022
6500000,1,56,Kilimani,Apartment,18/07/2023
19000000,3,180,Kileleshwa,Apartment,21/12/2024
19000000,3,180,Kileleshwa,Apartment,20/10/2023
21500000,3,208,Kileleshwa,Apartment,18/08/2023
15500000,2,136,Westlands,Apartment,28/07/2023
15500000,2,136,Westlands,Apartment,31/12/2022
20100000,4,200,Lavington,Apartment,30/07/2025
3000000,1,55,Kitengela,Apartment,27/09/2025
19000000,3,180,Kileleshwa,Apartment,26/10/2023
14100000,1,90,Parklands,Apartment,03/12/2025
10100000,1,66,Parklands,Apartment,14/12/2023
17400000,2,117,Westlands,Apartment,30/01/2023
17400000,2,117,Parklands,Apartment,14/10/2025
10200000,1,66,Westlands,Apartment,04/06/2024
11230000,2,113,Westlands,Apartment,25/09/2024
11230000,2,113,Westlands,Apartment,21/07/2023
11230000,2,113,Westlands,Apartment,21/11/2022
11230000,2,113,Westlands,Apartment,28/11/2023
21500000,3,226,Kileleshwa,Apartment,04/12/2024
7540361,1,70,Kileleshwa,Apartment,09/07/2021
11900000,2,100,Lavington,Apartment,26/01/2021
8080000,1,73,Lavington,Apartment,26/07/2022
7690000,1,64,Lavington,Apartment,13/02/2023
5490000,1,48,Lavington,Apartment,26/09/2025
15000000,4,250,Ongata Rongai,House,25/05/2023
11500000,3,130,Kiambu Road,Apartment,26/07/2022
15500000,3,160,Kileleshwa,Apartment,04/12/2023
4900000,1,49,Westlands,Apartment,02/12/2021
23300000,4,243,Westlands,Apartment,16/11/2022
28000000,4,272,Kileleshwa,Apartment,17/11/2023
12600000,2,90,Westlands,Apartment,06/08/2022
17500000,3,164,Langata,Apartment,07/07/2023
7800000,1,57,Westlands,Apartment,25/08/2023
33500000,5,302,Kilimani,Apartment,01/05/2025
22500000,3,202,Kilimani,Apartment,01/05/2023
13500000,3,246,Kiserian,House,29/08/2025
25500000,4,250,Kilimani,Apartment,08/05/2024
33500000,5,302,Kilimani,Apartment,13/04/2022
4000000,1,40,Syokimau,Apartment,04/10/2021
85000000,4,300,Loresho,House,28/09/2022
350000000,4,500,Runda,House,08/12/2021
15000000,3,531,Lavington,Apartment,20/01/2021
75000000,3,4,Loresho,Apartment,05/12/2025
11000000,3,110,Kileleshwa,Apartment,07/03/2022
